Page	Chunk	Length	IndentationRatio	Comments	Non-Dic	Non-DicRatio	Keywords	KeywordRatio	Separators	SeparatorRatio	Operators	OperatorRatio	NumberWords	StopWords	StopWordRatio	StopWordRatioLength	Score	StopWordSTD	ScoreSTD	Classification	GoldOutcome
PRE0005	226	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	227	23	0	0	1	0.25	0	0	0	0	1	0.043478261	4	1	0.25	0.043478261	0.020652174	0.676371811	-0.283928045	 text	0
PRE0005	228	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	229	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	230	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	231	35	0	0	1	0.25	0	0	0	0	1	0.028571429	4	0	0	0	0.013571429	-0.402997285	-0.436146418	 text	0
PRE0005	232	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	233	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	234	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	235	31	0	0	1	0.2	0	0	0	0	1	0.032258065	5	1	0.2	0.032258065	0.015322581	0.397824948	-0.398501014	 text	0
PRE0005	236	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	237	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	238	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	239	23	0	0	1	0.333333333	0	0	0	0	1	0.043478261	3	0	0	0	0.020652174	-0.402997285	-0.283928045	 text	0
PRE0005	240	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	241	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	242	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	243	38	0	0	1	0.166666667	0	0	0	0	1	0.026315789	6	2	0.333333333	0.052631579	0.0125	0.903607411	-0.459179461	 text	0
PRE0005	244	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	245	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	246	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	247	33	0	0	1	0.166666667	0	0	0	0	1	0.03030303	6	2	0.333333333	0.060606061	0.014393939	1.101577819	-0.418464486	 text	0
PRE0005	248	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	249	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	250	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	251	43	0	0	0	0	2	0.333333333	0	0	1	0.023255814	6	1	0.166666667	0.023255814	0.006976744	0.174339674	-0.577915692	 text	0
PRE0005	252	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	253	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	254	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	255	40	0	0	1	0.166666667	0	0	0	0	0	0	6	1	0.166666667	0.025	0.004375	0.217639945	-0.633846706	 text	0
PRE0005	256	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	257	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	258	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	259	38	0	0	0	0	0	0	0	0	0	0	6	2	0.333333333	0.052631579	0	0.903607411	-0.727898299	 text	0
PRE0005	260	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	261	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	262	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	263	34	0	0	0	0	0	0	0	0	0	0	5	2	0.4	0.058823529	0	1.05732561	-0.727898299	 text	0
PRE0005	264	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	265	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	266	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	267	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092307692	-0.402997285	1.256486966	 text	0
PRE0005	268	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	269	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	270	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	271	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	272	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	273	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	274	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	275	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	276	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	277	20	0	0	1	0.25	0	0	0	0	0	0	4	1	0.25	0.05	0.00875	0.838277176	-0.539795113	 text	0
PRE0005	278	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	279	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	280	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	281	51	0	0	1	0.125	0	0	0	0	1	0.019607843	8	2	0.25	0.039215686	0.009313725	0.570551312	-0.52767642	 text	0
PRE0005	282	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	283	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	284	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	285	39	0	0	1	0.166666667	0	0	0	0	1	0.025641026	6	2	0.333333333	0.051282051	0.012179487	0.870104726	-0.466069688	 text	0
PRE0005	286	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	287	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	288	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	289	39	0	0	0	0	2	0.285714286	0	0	0	0	7	2	0.285714286	0.051282051	0	0.870104726	-0.727898299	 text	0
PRE0005	290	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	291	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	292	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	293	24	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	294	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	295	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	296	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	297	53	0	0	1	0.142857143	1	0.142857143	2	0.037735849	1	0.018867925	7	1	0.142857143	0.018867925	0.01745283	0.065408172	-0.35270596	 text	0
PRE0005	298	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	299	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	300	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	301	38	0	0	0	0	0	0	0	0	0	0	5	2	0.4	0.052631579	0	0.903607411	-0.727898299	 text	0
PRE0005	302	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	303	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	304	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	305	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092307692	-0.402997285	1.256486966	 text	0
PRE0005	306	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	307	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	308	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	309	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	310	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	311	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	312	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	313	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	314	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	315	12	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	316	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	317	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	318	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	319	24	0	0	0	0	1	0.25	0	0	0	0	4	1	0.25	0.041666667	0	0.631398099	-0.727898299	 text	0
PRE0005	320	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	321	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	322	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	323	57	0	0	0	0	0	0	0	0	0	0	8	2	0.25	0.035087719	0	0.468072512	-0.727898299	 text	0
PRE0005	324	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	325	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	326	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	327	49	0	0	1	0.166666667	0	0	0	0	1	0.020408163	6	1	0.166666667	0.020408163	0.009693878	0.103645352	-0.519504098	 text	0
PRE0005	328	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	329	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	330	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	331	34	0	0	0	0	0	0	0	0	0	0	4	1	0.25	0.029411765	0	0.327164163	-0.727898299	 text	0
PRE0005	332	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	334	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	335	52	0	0	1	0.166666667	0	0	0	0	1	0.019230769	6	1	0.166666667	0.019230769	0.009134615	0.074415969	-0.531526841	 text	0
PRE0005	336	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	337	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	338	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	339	34	0	0	0	0	0	0	0	0	0	0	4	1	0.25	0.029411765	0	0.327164163	-0.727898299	 text	0
PRE0005	340	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	341	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	342	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	343	55	0	0	1	0.142857143	1	0.142857143	0	0	1	0.018181818	7	1	0.142857143	0.018181818	0.008636364	0.048375246	-0.542238011	 text	0
PRE0005	344	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	345	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	346	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	347	29	0	0	0	0	0	0	0	0	0	0	4	1	0.25	0.034482759	0	0.453054067	-0.727898299	 text	0
PRE0005	348	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	349	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	350	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	351	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092307692	-0.402997285	1.256486966	 text	0
PRE0005	352	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	353	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	354	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	355	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	356	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	357	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	358	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	359	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	360	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	361	32	0	0	0	0	1	0.25	0	0	0	0	4	1	0.25	0.03125	0	0.372799253	-0.727898299	 text	0
PRE0005	362	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	363	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	364	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	365	23	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	366	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	367	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	368	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	369	34	0	0	0	0	0	0	0	0	0	0	4	1	0.25	0.029411765	0	0.327164163	-0.727898299	 text	0
PRE0005	370	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	371	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	372	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	373	26	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.038461538	0	0.551829223	-0.727898299	 text	0
PRE0005	374	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	375	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	376	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	377	30	0	0	1	0.333333333	0	0	0	0	1	0.033333333	3	0	0	0	0.015833333	-0.402997285	-0.387521105	 text	0
PRE0005	378	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	379	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	380	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	381	24	0	0	0	0	1	0.25	0	0	0	0	4	1	0.25	0.041666667	0	0.631398099	-0.727898299	 text	0
PRE0005	382	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	383	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	384	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	385	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092307692	-0.402997285	1.256486966	 text	0
PRE0005	386	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	387	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	388	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	389	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	390	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	391	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	392	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	393	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	394	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	395	38	0	0	0	0	2	0.333333333	0	0	0	0	6	1	0.166666667	0.026315789	0	0.250305063	-0.727898299	 text	0
PRE0005	396	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	397	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	398	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	399	50	0	0	0	0	1	0.142857143	0	0	0	0	7	2	0.285714286	0.04	0	0.590022284	-0.727898299	 text	0
PRE0005	400	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	401	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	402	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	403	51	0	0	0	0	0	0	0	0	0	0	9	4	0.444444444	0.078431373	0	1.544099908	-0.727898299	 text	0
PRE0005	404	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	405	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	406	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	407	21	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.047619048	0	0.779168868	-0.727898299	 text	0
PRE0005	408	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	409	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	410	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	411	63	0	0	2	0.333333333	0	0	0	0	1	0.015873016	6	1	0.166666667	0.015873016	0.01031746	-0.0089419	-0.506098624	 text	0
PRE0005	412	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	413	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	414	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	415	31	0	0	1	0.333333333	0	0	0	0	0	0	3	0	0	0	0.005645161	-0.402997285	-0.606541405	 text	0
PRE0005	416	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	417	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	418	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	419	26	0	0	0	0	0	0	0	0	0	0	3	1	0.333333333	0.038461538	0	0.551829223	-0.727898299	 text	0
PRE0005	420	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	421	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	422	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	423	46	1	0	0	0	0	0	0	0	0	0	7	3	0.428571429	0.065217391	0.001086957	1.216056359	-0.704531444	 text	0
PRE0005	424	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	425	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	426	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	427	20	0	0	1	0.5	0	0	0	0	0	0	2	0	0	0	0.00875	-0.402997285	-0.539795113	 text	0
PRE0005	428	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	429	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	430	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	431	21	0	0	1	0.5	0	0	0	0	0	0	2	0	0	0	0.008333333	-0.402997285	-0.548752407	 text	0
PRE0005	432	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	433	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	434	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	435	18	0	0	1	0.5	0	0	0	0	0	0	2	0	0	0	0.009722222	-0.402997285	-0.518894759	 text	0
PRE0005	436	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	437	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	438	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	439	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092307692	-0.402997285	1.256486966	 text	0
PRE0005	440	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	441	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	442	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	443	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	444	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	445	33	0	0	1	0.2	0	0	0	0	0	0	5	0	0	0	0.00530303	-0.402997285	-0.613896368	 text	0
PRE0005	446	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	447	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	448	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	449	13	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092307692	-0.402997285	1.256486966	 text	0
PRE0005	450	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	451	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-0.402997285	-0.727898299	 text	0
PRE0005	452	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.402997285	-0.727898299	 text	0
